Date,"Close Price"
"2018-02-08 00:53:00",7758.56
"2018-02-08 00:54:00",7750.89
"2018-02-08 00:55:00",7749.79
"2018-02-08 00:56:00",7745
"2018-02-08 00:57:00",7745.58
"2018-02-08 00:58:00",7743.29
"2018-02-08 00:59:00",7738.78
"2018-02-08 01:00:00",7710.28
"2018-02-08 01:01:00",7686.69
"2018-02-08 01:02:00",7663.06
"2018-02-08 01:03:00",7659.02
"2018-02-08 01:04:00",7630.83
"2018-02-08 01:05:00",7651.95
"2018-02-08 01:06:00",7633.03
"2018-02-08 01:07:00",7632.65
"2018-02-08 01:08:00",7642.12
"2018-02-08 01:09:00",7629.19
"2018-02-08 01:10:00",7606.87
"2018-02-08 01:11:00",7576.25
"2018-02-08 01:12:00",7624.77
"2018-02-08 01:13:00",7610.35
"2018-02-08 01:14:00",7632.09
"2018-02-08 01:15:00",7634.3
"2018-02-08 01:16:00",7641.49
"2018-02-08 01:17:00",7671.93
"2018-02-08 01:18:00",7691.57
"2018-02-08 01:19:00",7679.29
"2018-02-08 01:20:00",7686.22
"2018-02-08 01:21:00",7703.82
"2018-02-08 01:22:00",7711.14
"2018-02-08 01:23:00",7719.27
"2018-02-08 01:24:00",7752.68
"2018-02-08 01:25:00",7768.54
"2018-02-08 01:26:00",7769.2
"2018-02-08 01:27:00",7773.49
"2018-02-08 01:28:00",7778.26
"2018-02-08 01:29:00",7773.23
"2018-02-08 01:30:00",7771.49
"2018-02-08 01:31:00",7764.47
"2018-02-08 01:32:00",7771.9
"2018-02-08 01:33:00",7776.37
"2018-02-08 01:34:00",7799.57
"2018-02-08 01:35:00",7827.51
"2018-02-08 01:36:00",7831.4
"2018-02-08 01:37:00",7842.61
"2018-02-08 01:38:00",7859.37
"2018-02-08 01:39:00",7859.26
"2018-02-08 01:40:00",7855.42
"2018-02-08 01:41:00",7861.22
"2018-02-08 01:42:00",7864.39
"2018-02-08 01:43:00",7886.22
"2018-02-08 01:44:00",7921.62
"2018-02-08 01:45:00",7893.31
"2018-02-08 01:46:00",7894.32
"2018-02-08 01:47:00",7893.12
"2018-02-08 01:48:00",7909.93
"2018-02-08 01:49:00",7921.58
"2018-02-08 01:50:00",7924
"2018-02-08 01:51:00",7906.92
"2018-02-08 01:52:00",7911.88
"2018-02-08 01:53:00",7911.4
"2018-02-08 01:54:00",7856.34
"2018-02-08 01:55:00",7867.66
"2018-02-08 01:56:00",7859.62
"2018-02-08 01:57:00",7852.94
"2018-02-08 01:58:00",7877.03
"2018-02-08 01:59:00",7878.67
"2018-02-08 02:00:00",7879.91
"2018-02-08 02:01:00",7890.74
"2018-02-08 02:02:00",7914.18
"2018-02-08 02:03:00",7944.6
"2018-02-08 02:04:00",7972.47
"2018-02-08 02:05:00",7978.31
"2018-02-08 02:06:00",7973.02
"2018-02-08 02:07:00",7965.86
"2018-02-08 02:08:00",7975.94
"2018-02-08 02:09:00",7974.2
"2018-02-08 02:10:00",7980.49
"2018-02-08 02:11:00",7982.32
"2018-02-08 02:12:00",8009
"2018-02-08 02:13:00",8029.17
"2018-02-08 02:14:00",8050.73
"2018-02-08 02:15:00",8056.6
"2018-02-08 02:16:00",8062.27
"2018-02-08 02:17:00",8017.65
"2018-02-08 02:18:00",8018.63
"2018-02-08 02:19:00",8037.42
"2018-02-08 02:20:00",8012
"2018-02-08 02:21:00",8000.32
"2018-02-08 02:22:00",8006.1
"2018-02-08 02:23:00",8005.3
"2018-02-08 02:24:00",8042.48
"2018-02-08 02:25:00",8031.68
"2018-02-08 02:26:00",8005.52
"2018-02-08 02:27:00",8012.6
"2018-02-08 02:28:00",8007.24
"2018-02-08 02:29:00",7993.09
"2018-02-08 02:30:00",7962.62
"2018-02-08 02:31:00",7935.76
"2018-02-08 02:32:00",7971.37
"2018-02-08 02:33:00",7985.58
"2018-02-08 02:34:00",8006.35
"2018-02-08 02:35:00",8004.77
"2018-02-08 02:36:00",7992.46
"2018-02-08 02:37:00",7991.7
"2018-02-08 02:38:00",7991.28
"2018-02-08 02:39:00",7998.61
"2018-02-08 02:40:00",8010.4
"2018-02-08 02:41:00",8030.6
"2018-02-08 02:42:00",8025.51
"2018-02-08 02:43:00",8030.79
"2018-02-08 02:44:00",8040.68
"2018-02-08 02:45:00",8091.15
"2018-02-08 02:46:00",8115.63
"2018-02-08 02:47:00",8128.44
"2018-02-08 02:48:00",8140.47
"2018-02-08 02:49:00",8110.61
"2018-02-08 02:50:00",8092.54
"2018-02-08 02:51:00",8069.27
"2018-02-08 02:52:00",8093.13
"2018-02-08 02:53:00",8108.2
"2018-02-08 02:54:00",8092.04
"2018-02-08 02:55:00",8081.51
"2018-02-08 02:56:00",8082.73
"2018-02-08 02:57:00",8077.57
"2018-02-08 02:58:00",8055.9
"2018-02-08 02:59:00",8034.39
"2018-02-08 03:00:00",8034.36
"2018-02-08 03:01:00",8066.53
"2018-02-08 03:02:00",8072.26
"2018-02-08 03:03:00",8094.74
"2018-02-08 03:04:00",8100.04
"2018-02-08 03:05:00",8077.18
"2018-02-08 03:06:00",8090.49
"2018-02-08 03:07:00",8088.52
"2018-02-08 03:08:00",8087.73
"2018-02-08 03:09:00",8071.77
"2018-02-08 03:10:00",8051.48
"2018-02-08 03:11:00",8014.13
"2018-02-08 03:12:00",7971.56
"2018-02-08 03:13:00",7970.05
"2018-02-08 03:14:00",7955.81
"2018-02-08 03:15:00",7888.83
"2018-02-08 03:16:00",7907.2
"2018-02-08 03:17:00",7892.6
"2018-02-08 03:18:00",7930.35
"2018-02-08 03:19:00",7967.45
"2018-02-08 03:20:00",7949.94
"2018-02-08 03:21:00",7964.74
"2018-02-08 03:22:00",7981.72
"2018-02-08 03:23:00",8003.28
"2018-02-08 03:24:00",7993.02
"2018-02-08 03:25:00",8019.21
"2018-02-08 03:26:00",8007.28
"2018-02-08 03:27:00",7991.77
"2018-02-08 03:28:00",7992.37
"2018-02-08 03:29:00",7952.25
"2018-02-08 03:30:00",7949.18
"2018-02-08 03:31:00",7974.19
"2018-02-08 03:32:00",7995.44
"2018-02-08 03:33:00",8019.93
"2018-02-08 03:34:00",8015.05
"2018-02-08 03:35:00",8016.59
"2018-02-08 03:36:00",8005.83
"2018-02-08 03:37:00",8001.91
"2018-02-08 03:38:00",7999.4
"2018-02-08 03:39:00",8013.62
"2018-02-08 03:40:00",8001.66
"2018-02-08 03:41:00",8006.52
"2018-02-08 03:42:00",8037.93
"2018-02-08 03:43:00",8076.24
"2018-02-08 03:44:00",8057.58
"2018-02-08 03:45:00",8060.54
"2018-02-08 03:46:00",8078.19
"2018-02-08 03:47:00",8075.6
"2018-02-08 03:48:00",8075.6
"2018-02-08 03:49:00",8075.95
"2018-02-08 03:50:00",8044.66
"2018-02-08 03:51:00",8043.72
"2018-02-08 03:52:00",8033.92
"2018-02-08 03:53:00",8017.61
"2018-02-08 03:54:00",8025.8
"2018-02-08 03:55:00",8010.74
"2018-02-08 03:56:00",8011.85
"2018-02-08 03:57:00",8014.18
"2018-02-08 03:58:00",8011.32
"2018-02-08 03:59:00",8001.35
"2018-02-08 04:00:00",7987.28
"2018-02-08 04:01:00",7963.55
"2018-02-08 04:02:00",7988.28
"2018-02-08 04:03:00",7998.09
"2018-02-08 04:04:00",8014.36
"2018-02-08 04:05:00",8034.43
"2018-02-08 04:06:00",8023
"2018-02-08 04:07:00",8019.39
"2018-02-08 04:08:00",8029.87
"2018-02-08 04:09:00",8050.63
"2018-02-08 04:10:00",8065.63
"2018-02-08 04:11:00",8098.07
"2018-02-08 04:12:00",8087.55
"2018-02-08 04:13:00",8093.2
"2018-02-08 04:14:00",8116.01
"2018-02-08 04:15:00",8138.14
"2018-02-08 04:16:00",8142.49
"2018-02-08 04:17:00",8181.23
"2018-02-08 04:18:00",8191.49
"2018-02-08 04:19:00",8180
"2018-02-08 04:20:00",8162.15
"2018-02-08 04:21:00",8169.5
"2018-02-08 04:22:00",8174.3
"2018-02-08 04:23:00",8178.18
"2018-02-08 04:24:00",8174.28
"2018-02-08 04:25:00",8170.35
"2018-02-08 04:26:00",8149.58
"2018-02-08 04:27:00",8140.67
"2018-02-08 04:28:00",8156.6
"2018-02-08 04:29:00",8194.35
"2018-02-08 04:30:00",8223.4
"2018-02-08 04:31:00",8233.7
"2018-02-08 04:32:00",8209.88
"2018-02-08 04:33:00",8212.73
"2018-02-08 04:34:00",8218.45
"2018-02-08 04:35:00",8207.17
"2018-02-08 04:36:00",8186.14
"2018-02-08 04:37:00",8208.18
"2018-02-08 04:38:00",8207.03
"2018-02-08 04:39:00",8179.1
"2018-02-08 04:40:00",8182.26
"2018-02-08 04:41:00",8194.52
"2018-02-08 04:42:00",8189.85
"2018-02-08 04:43:00",8177.27
"2018-02-08 04:44:00",8169.15
"2018-02-08 04:45:00",8179.08
"2018-02-08 04:46:00",8178.86
"2018-02-08 04:47:00",8197.8
"2018-02-08 04:48:00",8198.53
"2018-02-08 04:49:00",8184.81
"2018-02-08 04:50:00",8174.86
"2018-02-08 04:51:00",8153.25
"2018-02-08 04:52:00",8159.31
"2018-02-08 04:53:00",8150
"2018-02-08 04:54:00",8151.07
"2018-02-08 04:55:00",8151.9
"2018-02-08 04:56:00",8154.22
"2018-02-08 04:57:00",8164.25
"2018-02-08 04:58:00",8164.42
"2018-02-08 04:59:00",8156.37
"2018-02-08 05:00:00",8155.95
"2018-02-08 05:01:00",8155.69
"2018-02-08 05:02:00",8164.75
"2018-02-08 05:03:00",8169.97
"2018-02-08 05:04:00",8190.31
"2018-02-08 05:05:00",8196.51
"2018-02-08 05:06:00",8208.03
"2018-02-08 05:07:00",8205.9
"2018-02-08 05:08:00",8186.09
"2018-02-08 05:09:00",8194.79
"2018-02-08 05:10:00",8186.32
"2018-02-08 05:11:00",8181.03
"2018-02-08 05:12:00",8193.6
"2018-02-08 05:13:00",8192.29
"2018-02-08 05:14:00",8192.24
"2018-02-08 05:15:00",8187.27
"2018-02-08 05:16:00",8167.54
"2018-02-08 05:17:00",8140.85
"2018-02-08 05:18:00",8126.22
"2018-02-08 05:19:00",8122.6
"2018-02-08 05:20:00",8142.89
"2018-02-08 05:21:00",8131.39
"2018-02-08 05:22:00",8106.43
"2018-02-08 05:23:00",8085.86
"2018-02-08 05:24:00",8092.23
"2018-02-08 05:25:00",8105.61
"2018-02-08 05:26:00",8078.57
"2018-02-08 05:27:00",8041.31
"2018-02-08 05:28:00",8049.3
"2018-02-08 05:29:00",8059.69
"2018-02-08 05:30:00",8074.86
"2018-02-08 05:31:00",8082.65
"2018-02-08 05:32:00",8085.02
"2018-02-08 05:33:00",8089.12
"2018-02-08 05:34:00",8094.83
"2018-02-08 05:35:00",8120.75
"2018-02-08 05:36:00",8104.57
"2018-02-08 05:37:00",8097.1
"2018-02-08 05:38:00",8092.05
"2018-02-08 05:39:00",8106.06
"2018-02-08 05:40:00",8102.05
"2018-02-08 05:41:00",8087.25
"2018-02-08 05:42:00",8077.5
"2018-02-08 05:43:00",8080.74
"2018-02-08 05:44:00",8084.69
"2018-02-08 05:45:00",8076.19
"2018-02-08 05:46:00",8058.99
"2018-02-08 05:47:00",8059.52
"2018-02-08 05:48:00",8057.09
"2018-02-08 05:49:00",8044.14
"2018-02-08 05:50:00",8017.21
"2018-02-08 05:51:00",8014.78
"2018-02-08 05:52:00",8043.52
"2018-02-08 05:53:00",8043.8
"2018-02-08 05:54:00",8050.37
"2018-02-08 05:55:00",8055.04
"2018-02-08 05:56:00",8041.09
"2018-02-08 05:57:00",8045.83
"2018-02-08 05:58:00",8036.6
"2018-02-08 05:59:00",8017.2
"2018-02-08 06:00:00",7985.35
"2018-02-08 06:01:00",7997.17
"2018-02-08 06:02:00",7982.65
"2018-02-08 06:03:00",7958.64
"2018-02-08 06:04:00",7955.21
"2018-02-08 06:05:00",7956.26
"2018-02-08 06:06:00",7941.99
"2018-02-08 06:07:00",7942.55
"2018-02-08 06:08:00",7970.59
"2018-02-08 06:09:00",7982.43
"2018-02-08 06:10:00",7986.38
"2018-02-08 06:11:00",8000.64
"2018-02-08 06:12:00",8018.11
"2018-02-08 06:13:00",8012.92
"2018-02-08 06:14:00",7989.92
"2018-02-08 06:15:00",7989.73
"2018-02-08 06:16:00",8009.34
"2018-02-08 06:17:00",8031.71
"2018-02-08 06:18:00",8029.85
"2018-02-08 06:19:00",8011.92
"2018-02-08 06:20:00",8020.85
"2018-02-08 06:21:00",8022.82
"2018-02-08 06:22:00",8025.92
"2018-02-08 06:23:00",8026.12
"2018-02-08 06:24:00",8004.73
"2018-02-08 06:25:00",7982.42
"2018-02-08 06:26:00",7962.85
"2018-02-08 06:27:00",7952.8
"2018-02-08 06:28:00",7953.06
"2018-02-08 06:29:00",7942.97
"2018-02-08 06:30:00",7920.69
"2018-02-08 06:31:00",7901.58
"2018-02-08 06:32:00",7901.1
"2018-02-08 06:33:00",7889.57
"2018-02-08 06:34:00",7889.21
"2018-02-08 06:35:00",7909.8
"2018-02-08 06:36:00",7912.82
"2018-02-08 06:37:00",7925.8
"2018-02-08 06:38:00",7917.17
"2018-02-08 06:39:00",7915.64
"2018-02-08 06:40:00",7904.89
"2018-02-08 06:41:00",7899.84
"2018-02-08 06:42:00",7912.03
"2018-02-08 06:43:00",7915.65
"2018-02-08 06:44:00",7912.46
"2018-02-08 06:45:00",7907.08
"2018-02-08 06:46:00",7933.34
"2018-02-08 06:47:00",7963.93
"2018-02-08 06:48:00",7970.23
"2018-02-08 06:49:00",7972.48
"2018-02-08 06:50:00",7989.3
"2018-02-08 06:51:00",8002.77
"2018-02-08 06:52:00",8024.49
"2018-02-08 06:53:00",8042.64
"2018-02-08 06:54:00",8026.27
"2018-02-08 06:55:00",8038.89
"2018-02-08 06:56:00",8032.28
"2018-02-08 06:57:00",8031.63
"2018-02-08 06:58:00",8035.37
"2018-02-08 06:59:00",8040.44
"2018-02-08 07:00:00",8021.69
"2018-02-08 07:01:00",7999.64
"2018-02-08 07:02:00",7997.02
"2018-02-08 07:03:00",8023
"2018-02-08 07:04:00",8061.68
"2018-02-08 07:05:00",8100.71
"2018-02-08 07:06:00",8097.45
"2018-02-08 07:07:00",8098.05
"2018-02-08 07:08:00",8101.7
"2018-02-08 07:09:00",8131.36
"2018-02-08 07:10:00",8155.54
"2018-02-08 07:11:00",8160.6
"2018-02-08 07:12:00",8134.72
"2018-02-08 07:13:00",8127.55
"2018-02-08 07:14:00",8134.85
"2018-02-08 07:15:00",8132.1
"2018-02-08 07:16:00",8114.62
"2018-02-08 07:17:00",8095.8
"2018-02-08 07:18:00",8106.01
"2018-02-08 07:19:00",8097.18
"2018-02-08 07:20:00",8101.93
"2018-02-08 07:21:00",8112.37
"2018-02-08 07:22:00",8105.13
"2018-02-08 07:23:00",8083.86
"2018-02-08 07:24:00",8068.34
"2018-02-08 07:25:00",8091.23
"2018-02-08 07:26:00",8094.65
"2018-02-08 07:27:00",8068.19
"2018-02-08 07:28:00",8077.03
"2018-02-08 07:29:00",8106.98
"2018-02-08 07:30:00",8098.61
"2018-02-08 07:31:00",8108.05
"2018-02-08 07:32:00",8110.64
"2018-02-08 07:33:00",8106.64
"2018-02-08 07:34:00",8089.34
"2018-02-08 07:35:00",8092.96
"2018-02-08 07:36:00",8099.49
"2018-02-08 07:37:00",8119.2
"2018-02-08 07:38:00",8145.29
"2018-02-08 07:39:00",8152.29
"2018-02-08 07:40:00",8152.23
"2018-02-08 07:41:00",8146.05
"2018-02-08 07:42:00",8167.55
"2018-02-08 07:43:00",8178.3
"2018-02-08 07:44:00",8166.62
"2018-02-08 07:45:00",8172.15
"2018-02-08 07:46:00",8172.89
"2018-02-08 07:47:00",8173.71
"2018-02-08 07:48:00",8182.6
"2018-02-08 07:49:00",8185.29
"2018-02-08 07:50:00",8215.35
"2018-02-08 07:51:00",8233.15
"2018-02-08 07:52:00",8250.29
"2018-02-08 07:53:00",8236.74
"2018-02-08 07:54:00",8235.15
"2018-02-08 07:55:00",8255.71
"2018-02-08 07:56:00",8258.12
"2018-02-08 07:57:00",8272.31
"2018-02-08 07:58:00",8305.39
"2018-02-08 07:59:00",8316.21
"2018-02-08 08:00:00",8316.9
"2018-02-08 08:01:00",8284.46
"2018-02-08 08:02:00",8284.6
"2018-02-08 08:03:00",8301.12
"2018-02-08 08:04:00",8307.33
"2018-02-08 08:05:00",8275.99
"2018-02-08 08:06:00",8279.44
"2018-02-08 08:07:00",8256.99
"2018-02-08 08:08:00",8241.51
"2018-02-08 08:09:00",8268.26
"2018-02-08 08:10:00",8258.72
"2018-02-08 08:11:00",8270.16
"2018-02-08 08:12:00",8312.49
"2018-02-08 08:13:00",8311.09
"2018-02-08 08:14:00",8309.32
"2018-02-08 08:15:00",8306.25
"2018-02-08 08:16:00",8289.29
"2018-02-08 08:17:00",8272.1
"2018-02-08 08:18:00",8286.54
"2018-02-08 08:19:00",8272.95
"2018-02-08 08:20:00",8276.18
"2018-02-08 08:21:00",8287.96
"2018-02-08 08:22:00",8293.48
"2018-02-08 08:23:00",8302.82
"2018-02-08 08:24:00",8309.56
"2018-02-08 08:25:00",8303.64
"2018-02-08 08:26:00",8302.48
"2018-02-08 08:27:00",8300.98
"2018-02-08 08:28:00",8336.45
"2018-02-08 08:29:00",8357.59
"2018-02-08 08:30:00",8344.39
"2018-02-08 08:31:00",8355.76
"2018-02-08 08:32:00",8344.32
"2018-02-08 08:33:00",8324.76
"2018-02-08 08:34:00",8323.82
"2018-02-08 08:35:00",8333.94
"2018-02-08 08:36:00",8319.74
"2018-02-08 08:37:00",8316.81
"2018-02-08 08:38:00",8293.72
"2018-02-08 08:39:00",8268.64
"2018-02-08 08:40:00",8274.97
"2018-02-08 08:41:00",8262.28
"2018-02-08 08:42:00",8244.72
"2018-02-08 08:43:00",8260.39
"2018-02-08 08:44:00",8258.3
"2018-02-08 08:45:00",8261.83
"2018-02-08 08:46:00",8247.81
"2018-02-08 08:47:00",8221.77
"2018-02-08 08:48:00",8233.03
"2018-02-08 08:49:00",8207.28
"2018-02-08 08:50:00",8197.51
"2018-02-08 08:51:00",8204.01
"2018-02-08 08:52:00",8205.43
"2018-02-08 08:53:00",8203.79
"2018-02-08 08:54:00",8206.52
"2018-02-08 08:55:00",8220.54
"2018-02-08 08:56:00",8234.84
"2018-02-08 08:57:00",8251.61
"2018-02-08 08:58:00",8229.23
"2018-02-08 08:59:00",8235.25
"2018-02-08 09:00:00",8238.7
"2018-02-08 09:01:00",8218.64
"2018-02-08 09:02:00",8221.69
"2018-02-08 09:03:00",8232.68
"2018-02-08 09:04:00",8237.75
"2018-02-08 09:05:00",8242.47
"2018-02-08 09:06:00",8239.46
"2018-02-08 09:07:00",8240.9
"2018-02-08 09:08:00",8240.12
"2018-02-08 09:09:00",8254.01
"2018-02-08 09:10:00",8282.25
"2018-02-08 09:11:00",8289.38
"2018-02-08 09:12:00",8291.56
"2018-02-08 09:13:00",8275.48
"2018-02-08 09:14:00",8249.74
"2018-02-08 09:15:00",8230.89
"2018-02-08 09:16:00",8210.55
"2018-02-08 09:17:00",8194.68
"2018-02-08 09:18:00",8204.23
"2018-02-08 09:19:00",8192.83
"2018-02-08 09:20:00",8162.1
"2018-02-08 09:21:00",8164.39
"2018-02-08 09:22:00",8161.42
"2018-02-08 09:23:00",8158.09
"2018-02-08 09:24:00",8155.82
"2018-02-08 09:25:00",8154.29
"2018-02-08 09:26:00",8156.7
"2018-02-08 09:27:00",8190.73
"2018-02-08 09:28:00",8194.55
"2018-02-08 09:29:00",8202.31
"2018-02-08 09:30:00",8193.25
"2018-02-08 09:31:00",8177.15
"2018-02-08 09:32:00",8166.79
"2018-02-08 09:33:00",8171.29
"2018-02-08 09:34:00",8185.04
"2018-02-08 09:35:00",8191.3
"2018-02-08 09:36:00",8204.41
"2018-02-08 09:37:00",8215.07
"2018-02-08 09:38:00",8198.71
"2018-02-08 09:39:00",8202.68
"2018-02-08 09:40:00",8207.47
"2018-02-08 09:41:00",8220.24
"2018-02-08 09:42:00",8215.5
"2018-02-08 09:43:00",8228.31
"2018-02-08 09:44:00",8226.83
"2018-02-08 09:45:00",8226.51
"2018-02-08 09:46:00",8227.09
"2018-02-08 09:47:00",8212.86
"2018-02-08 09:48:00",8211.21
"2018-02-08 09:49:00",8208.16
"2018-02-08 09:50:00",8203.89
"2018-02-08 09:51:00",8203.82
"2018-02-08 09:52:00",8219.47
"2018-02-08 09:53:00",8240.22
"2018-02-08 09:54:00",8279.25
"2018-02-08 09:55:00",8310.31
"2018-02-08 09:56:00",8327.82
"2018-02-08 09:57:00",8310.12
"2018-02-08 09:58:00",8333.48
"2018-02-08 09:59:00",8341.85
"2018-02-08 10:00:00",8332.02
"2018-02-08 10:01:00",8332.55
"2018-02-08 10:02:00",8330.02
"2018-02-08 10:03:00",8313.05
"2018-02-08 10:04:00",8315.29
"2018-02-08 10:05:00",8346.3
"2018-02-08 10:06:00",8374.03
"2018-02-08 10:07:00",8389.42
"2018-02-08 10:08:00",8406.53
"2018-02-08 10:09:00",8407.28
"2018-02-08 10:10:00",8407.64
"2018-02-08 10:11:00",8428.07
"2018-02-08 10:12:00",8442.76
"2018-02-08 10:13:00",8474.71
"2018-02-08 10:14:00",8455.16
"2018-02-08 10:15:00",8450.64
"2018-02-08 10:16:00",8458.31
"2018-02-08 10:17:00",8459.49
"2018-02-08 10:18:00",8434.07
"2018-02-08 10:19:00",8424.16
"2018-02-08 10:20:00",8407.2
"2018-02-08 10:21:00",8436.11
"2018-02-08 10:22:00",8460.72
"2018-02-08 10:23:00",8505.21
"2018-02-08 10:24:00",8534.97
"2018-02-08 10:25:00",8546.12
"2018-02-08 10:26:00",8549.13
"2018-02-08 10:27:00",8559.61
"2018-02-08 10:28:00",8558.82
"2018-02-08 10:29:00",8538.83
"2018-02-08 10:30:00",8513.36
"2018-02-08 10:31:00",8533.97
"2018-02-08 10:32:00",8549.04
"2018-02-08 10:33:00",8556.42
"2018-02-08 10:34:00",8553.01
"2018-02-08 10:35:00",8518.86
"2018-02-08 10:36:00",8513.55
"2018-02-08 10:37:00",8506.79
"2018-02-08 10:38:00",8514.67
"2018-02-08 10:39:00",8510.3
"2018-02-08 10:40:00",8486.57
"2018-02-08 10:41:00",8453.26
"2018-02-08 10:42:00",8458.46
"2018-02-08 10:43:00",8479.9
"2018-02-08 10:44:00",8495.99
"2018-02-08 10:45:00",8491.87
"2018-02-08 10:46:00",8484.33
"2018-02-08 10:47:00",8472.49
"2018-02-08 10:48:00",8468.44
"2018-02-08 10:49:00",8466.12
"2018-02-08 10:50:00",8475.48
"2018-02-08 10:51:00",8508.97
"2018-02-08 10:52:00",8539.48
"2018-02-08 10:53:00",8559.44
"2018-02-08 10:54:00",8578.94
"2018-02-08 10:55:00",8598.91
"2018-02-08 10:56:00",8559.21
"2018-02-08 10:57:00",8559.88
"2018-02-08 10:58:00",8531.05
"2018-02-08 10:59:00",8549.46
"2018-02-08 11:00:00",8557.77
"2018-02-08 11:01:00",8548.38
"2018-02-08 11:02:00",8493.09
"2018-02-08 11:03:00",8496.73
"2018-02-08 11:04:00",8518.03
"2018-02-08 11:05:00",8524.17
"2018-02-08 11:06:00",8503.31
"2018-02-08 11:07:00",8482.52
"2018-02-08 11:08:00",8476.02
"2018-02-08 11:09:00",8479.02
"2018-02-08 11:10:00",8497.15
"2018-02-08 11:11:00",8524.15
"2018-02-08 11:12:00",8501.05
"2018-02-08 11:13:00",8492.43
"2018-02-08 11:14:00",8498.98
"2018-02-08 11:15:00",8524.07
"2018-02-08 11:16:00",8520.57
"2018-02-08 11:17:00",8494.56
"2018-02-08 11:18:00",8479.79
"2018-02-08 11:19:00",8484.03
"2018-02-08 11:20:00",8484.5
"2018-02-08 11:21:00",8471.52
"2018-02-08 11:22:00",8486.14
"2018-02-08 11:23:00",8477.87
"2018-02-08 11:24:00",8476.28
"2018-02-08 11:25:00",8468.4
"2018-02-08 11:26:00",8458.15
"2018-02-08 11:27:00",8452.59
"2018-02-08 11:28:00",8462.65
"2018-02-08 11:29:00",8471.72
"2018-02-08 11:30:00",8468.29
"2018-02-08 11:31:00",8452.63
"2018-02-08 11:32:00",8447.35
"2018-02-08 11:33:00",8459.75
"2018-02-08 11:34:00",8488.45
"2018-02-08 11:35:00",8523.92
"2018-02-08 11:36:00",8517.94
"2018-02-08 11:37:00",8523.48
"2018-02-08 11:38:00",8504.94
"2018-02-08 11:39:00",8508.82
"2018-02-08 11:40:00",8536.63
"2018-02-08 11:41:00",8554.56
"2018-02-08 11:42:00",8548.12
"2018-02-08 11:43:00",8537.52
"2018-02-08 11:44:00",8550.76
"2018-02-08 11:45:00",8542.59
"2018-02-08 11:46:00",8497.98
"2018-02-08 11:47:00",8501.76
"2018-02-08 11:48:00",8480.51
"2018-02-08 11:49:00",8491.68
"2018-02-08 11:50:00",8493.47
"2018-02-08 11:51:00",8492.11
"2018-02-08 11:52:00",8490.87
"2018-02-08 11:53:00",8473.87
"2018-02-08 11:54:00",8466.35
"2018-02-08 11:55:00",8465.63
"2018-02-08 11:56:00",8476.59
"2018-02-08 11:57:00",8499.18
"2018-02-08 11:58:00",8490.89
"2018-02-08 11:59:00",8483.74
"2018-02-08 12:00:00",8476.91
"2018-02-08 12:01:00",8468.34
"2018-02-08 12:02:00",8455.69
"2018-02-08 12:03:00",8446.55
"2018-02-08 12:04:00",8444.47
"2018-02-08 12:05:00",8457.81
"2018-02-08 12:06:00",8456.77
"2018-02-08 12:07:00",8449.39
"2018-02-08 12:08:00",8438.91
"2018-02-08 12:09:00",8437.78
"2018-02-08 12:10:00",8434.26
"2018-02-08 12:11:00",8434.4
"2018-02-08 12:12:00",8436.3
"2018-02-08 12:13:00",8415.41
"2018-02-08 12:14:00",8402.09
"2018-02-08 12:15:00",8407.43
"2018-02-08 12:16:00",8396.15
